,name,instance,k,n,n_steps,FT_Mean,FT_Std,PT_Mean,PT_Std,MAE_Mean,MAE_Std,MSE_Mean,MSE_Std
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,100,10,10,16.27147579,0,0.101743654,0.019485022,0.601101059,0.387507899,1.658568022,1.557670409
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,100,10,10,16.27147579,0,0.101743654,0.019485022,0.545878196,0.350861679,1.439925978,1.425613886
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,100,10,10,16.27147579,0,0.101743654,0.019485022,0.552921361,0.348552193,1.402603626,1.331667763
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,100,10,10,16.27147579,0,0.101743654,0.019485022,0.560676752,0.357753381,1.445975026,1.380167571
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,100,10,10,16.27147579,0,0.101743654,0.019485022,0.554410788,0.360575785,1.501150937,1.419203745
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,100,10,10,16.19339871,0,0.100581504,0.014640691,0.387502805,0.248610725,0.571031961,0.593557628
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,100,10,10,16.19339871,0,0.100581504,0.014640691,0.368962654,0.242955839,0.503138933,0.562953294
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,100,10,10,16.19339871,0,0.100581504,0.014640691,0.401586089,0.234102619,0.55484854,0.579806247
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,100,10,10,16.19339871,0,0.100581504,0.014640691,0.385781774,0.273331524,0.600835122,0.771989847
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,100,10,10,16.19339871,0,0.100581504,0.014640691,0.400806678,0.254684353,0.594683098,0.709968328
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,100,10,10,16.21095777,0,0.101931172,0.039909215,1.688796522,1.021714595,11.5498391,10.25192076
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,100,10,10,16.21095777,0,0.101931172,0.039909215,1.622032397,0.958577987,10.63358199,9.03024368
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,100,10,10,16.21095777,0,0.101931172,0.039909215,1.610462753,0.966248455,10.64585835,9.891688574
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,100,10,10,16.21095777,0,0.101931172,0.039909215,1.625472354,0.977211192,10.98443997,10.02313977
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,100,10,10,16.21095777,0,0.101931172,0.039909215,1.670154641,0.989421068,11.343662,10.07195439
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,100,28,10,17.70415878,0,0.10348987,0.024597575,0.567194308,0.374464956,1.523316523,1.426276729
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,100,28,10,17.70415878,0,0.10348987,0.024597575,0.594260464,0.398051553,1.69283365,1.709239817
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,100,28,10,17.70415878,0,0.10348987,0.024597575,0.59488292,0.410496812,1.751188098,1.7362908
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,100,28,10,17.70415878,0,0.10348987,0.024597575,0.609336096,0.390084066,1.753688521,1.66756479
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,100,28,10,17.70415878,0,0.10348987,0.024597575,0.586571764,0.389646307,1.640263084,1.529393241
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,100,28,10,17.39584565,0,0.103668206,0.023435105,0.371648396,0.238617004,0.5222236,0.540863477
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,100,28,10,17.39584565,0,0.103668206,0.023435105,0.410414762,0.316576154,0.748223535,0.933452684
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,100,28,10,17.39584565,0,0.103668206,0.023435105,0.33914844,0.26763661,0.498101371,0.552852175
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,100,28,10,17.39584565,0,0.103668206,0.023435105,0.394626106,0.282333989,0.633411583,0.668198715
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,100,28,10,17.39584565,0,0.103668206,0.023435105,0.351115437,0.281840174,0.547153286,0.633234639
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,100,28,10,17.23290467,0,0.100885894,0.014668998,1.608155802,0.995330791,10.78142295,10.19629047
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,100,28,10,17.23290467,0,0.100885894,0.014668998,1.655680581,1.071594753,11.99564254,12.32991334
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,100,28,10,17.23290467,0,0.100885894,0.014668998,1.67998768,1.05196489,11.97416456,11.52070266
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,100,28,10,17.23290467,0,0.100885894,0.014668998,1.665598946,1.049985833,11.92137502,12.62338031
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,100,28,10,17.23290467,0,0.100885894,0.014668998,1.66681957,0.984563385,11.63452755,10.29131051
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,100,56,10,18.97874761,0,0.100913327,0.015531039,0.588719977,0.391859773,1.628387875,1.54834137
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,100,56,10,18.97874761,0,0.100913327,0.015531039,0.60624052,0.41494417,1.787151318,1.817867062
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,100,56,10,18.97874761,0,0.100913327,0.015531039,0.616934908,0.428632281,1.872583746,1.948413158
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,100,56,10,18.97874761,0,0.100913327,0.015531039,0.635600774,0.443193032,1.986585601,2.027065926
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,100,56,10,18.97874761,0,0.100913327,0.015531039,0.61654753,0.431416165,1.857577347,1.96235644
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,100,56,10,18.88073254,0,0.10228187,0.015292681,0.38448821,0.26249162,0.596432064,0.675243661
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,100,56,10,18.88073254,0,0.10228187,0.015292681,0.354522965,0.240194315,0.498551057,0.538637297
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,100,56,10,18.88073254,0,0.10228187,0.015292681,0.344897924,0.24646023,0.489051524,0.57154613
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,100,56,10,18.88073254,0,0.10228187,0.015292681,0.329712361,0.243058717,0.451974461,0.515130966
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,100,56,10,18.88073254,0,0.10228187,0.015292681,0.341220702,0.226219469,0.444395284,0.478688486
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,100,56,10,19.04086947,0,0.097394015,0.014382164,1.675260052,1.045298487,11.87524422,11.15071269
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,100,56,10,19.04086947,0,0.097394015,0.014382164,1.654857928,1.00817597,11.55930172,11.0884788
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,100,56,10,19.04086947,0,0.097394015,0.014382164,1.708117643,1.038735732,12.16137877,11.35869994
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,100,56,10,19.04086947,0,0.097394015,0.014382164,1.714299879,1.080173755,12.35149835,11.72785979
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,100,56,10,19.04086947,0,0.097394015,0.014382164,1.743113591,1.112160976,13.13917119,12.71296566
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,100,84,10,18.9114933,0,0.101718721,0.017063841,0.632521908,0.431185674,1.933123569,1.961652556
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,100,84,10,18.9114933,0,0.101718721,0.017063841,0.60580151,0.435773556,1.799395627,2.050774585
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,100,84,10,18.9114933,0,0.101718721,0.017063841,0.632595227,0.469308424,2.048130509,2.306730663
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,100,84,10,18.9114933,0,0.101718721,0.017063841,0.61177101,0.439655292,1.871436729,2.15232624
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,100,84,10,18.9114933,0,0.101718721,0.017063841,0.628257378,0.45724704,1.973789563,2.325451929
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,100,84,10,19.34781885,0,0.10237467,0.019338327,0.37711048,0.261827908,0.572056401,0.687918398
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,100,84,10,19.34781885,0,0.10237467,0.019338327,0.388427497,0.254517531,0.574917198,0.630342047
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,100,84,10,19.34781885,0,0.10237467,0.019338327,0.396060919,0.263158531,0.625968337,0.678080618
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,100,84,10,19.34781885,0,0.10237467,0.019338327,0.393945096,0.254901512,0.605407579,0.662109924
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,100,84,10,19.34781885,0,0.10237467,0.019338327,0.401596379,0.253528432,0.630363339,0.646707318
0,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,100,84,10,19.13336372,0,0.102424004,0.015826404,1.782401334,1.123063145,13.55248323,13.37764494
1,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,100,84,10,19.13336372,0,0.102424004,0.015826404,1.732086202,1.124843843,13.01266061,13.22906684
2,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,100,84,10,19.13336372,0,0.102424004,0.015826404,1.756695094,1.077830731,12.51609339,11.14741333
3,"CNN_qACId8[qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,100,84,10,19.13336372,0,0.102424004,0.015826404,1.779997177,1.12063912,13.06253029,12.82936242
4,"CNN_qACId[4,6,8][qACId(4),qACId(6),qACId(8),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,100,84,10,19.13336372,0,0.102424004,0.015826404,1.834582403,1.201769754,14.58489772,14.13723608
